MEDIA_ID,MEDIA_NAME,CNT,TIME(2017/12/19 11:22:29.872),TIMETICK(f=2050785),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,
41,NewMedia2,116,1.87624,154106640464,0.74230,0.49431,1.31021,0.56602,5,1,0.78532,0.45237,1,-0.61667,0.09000,0,,0.22958,0.45769,25.06113,1.09053,1,0.48456,0.41354,26.03891,1.09053,1,0,0.00000,10,,
41,NewMedia2,138,2.23209,154107370218,0.75127,0.48681,1.89249,0.33960,6,1,0.59799,0.47565,1,-0.61667,0.09000,0,,0.22445,0.45752,23.68025,1.06721,1,0.47922,0.41353,24.98294,1.07492,1,0,0.00000,10,,
41,NewMedia2,168,2.71748,154108365683,0.63735,0.46047,2.29680,0.42068,7,1,0.46002,0.41851,1,-0.61667,0.09000,0,,0.21555,0.45746,22.84023,1.06721,1,0.47016,0.41224,20.33691,1.08360,1,0,0.00000,10,,
41,NewMedia2,185,2.99239,154108929453,0.29285,0.47207,2.78198,0.21040,8,1,0.30309,0.45512,1,-0.61667,0.09000,0,,0.21277,0.45847,23.06995,1.12526,1,0.46791,0.41321,25.48250,1.12526,1,0,0.00000,10,,
42,black,15,0.24255,154109460019,0.29262,0.46896,0.00000,0.24256,1,1,0.29015,0.47320,0,-0.61667,0.09000,0,,0.21369,0.45807,21.59897,1.06793,0,0.46968,0.41336,24.80981,1.06793,0,36,0.00000,10,,
42,black,32,0.51746,154110023787,0.28507,0.48260,0.40422,0.11324,2,1,0.33951,0.45149,1,-0.61667,0.09000,0,,0.21331,0.45714,22.97099,1.07510,1,0.46916,0.41247,25.31794,1.08282,1,0,0.00000,10,,
43,cross,6,0.09703,154110256027,0.35067,0.46135,0.00000,0.09703,1,1,0.44877,0.43723,1,-0.61667,0.09000,0,,0.21715,0.45759,23.89091,1.10675,1,0.47282,0.41274,20.71578,1.10675,1,0,0.00000,10,,
43,cross,28,0.45280,154110985642,0.47120,0.44109,0.11314,0.33966,2,1,0.48975,0.42867,1,-0.61667,0.09000,0,,0.22258,0.45747,25.69131,1.09807,1,0.47819,0.41362,26.11586,1.09807,1,0,0.00000,10,,
43,cross,33,0.53378,154111151719,0.49197,0.43313,0.46895,0.06483,3,1,0.48747,0.43126,1,-0.61667,0.09000,0,,0.22254,0.45748,25.71311,1.09807,1,0.47825,0.41359,25.94292,1.09807,1,0,0.00000,10,,
44,NewMedia2,10,0.16165,154111516541,0.42248,0.45547,0.00000,0.16165,1,1,0.24148,0.51452,1,-0.61667,0.09000,0,,0.21288,0.45954,23.97307,1.09054,1,0.46812,0.41520,25.43586,1.09054,1,0,0.00000,10,,
44,NewMedia2,35,0.56606,154112345884,0.24994,0.47808,0.22639,0.33966,2,1,0.36261,0.42033,1,-0.61667,0.09000,0,,0.21697,0.45767,22.98470,1.08415,1,0.47235,0.41263,20.63684,1.06775,1,0,0.00000,10,,
44,NewMedia2,53,0.85706,154112942665,0.49158,0.44226,0.63083,0.22623,3,1,0.71715,0.46856,1,-0.61667,0.09000,0,,0.22657,0.45784,23.32599,1.10035,1,0.48143,0.41342,23.70756,1.09264,1,0,0.00000,10,,
44,NewMedia2,101,1.63350,154114534993,0.70648,0.48765,0.92180,0.71170,4,1,0.67490,0.47293,1,-0.61667,0.09000,0,,0.22767,0.45701,24.24555,1.08282,1,0.48306,0.41343,25.33896,1.09054,1,0,0.00000,9,,
44,NewMedia2,126,2.03787,154115364284,0.65607,0.48328,1.64958,0.38829,5,1,0.39339,0.44725,1,-0.61667,0.09000,0,,0.22006,0.45738,23.59306,1.10863,1,0.47590,0.41278,20.83358,1.11732,1,0,0.00000,8,,
44,NewMedia2,149,2.40981,154116127038,0.33165,0.44760,2.10263,0.30717,6,1,0.29825,0.45085,1,-0.61667,0.09000,0,,0.21488,0.45782,23.26478,1.11578,1,0.47003,0.41324,25.11239,1.11578,1,0,0.00000,8,,
44,NewMedia2,186,3.00842,154117354656,0.30823,0.46289,2.42606,0.58237,7,1,0.30688,0.48535,1,-0.61667,0.09000,0,,0.21539,0.45851,23.87853,1.07661,1,0.47036,0.41382,25.22803,1.08529,1,0,0.00000,8,,
45,black,32,0.51753,154118449037,0.31282,0.46099,0.00000,0.51754,1,1,0.47933,0.43648,1,-0.61667,0.09000,0,,0.22408,0.45775,25.06979,1.10883,1,0.47863,0.41433,24.81380,1.11654,1,0,0.00000,8,,
46,cross,0,0.00000,154118482219,0.31623,0.45944,0.00000,0.00000,1,1,0.47693,0.42358,1,-0.61667,0.09000,0,,0.22400,0.45773,25.15574,1.11654,1,0.47868,0.41434,24.82961,1.12426,1,0,0.00000,8,,
46,cross,26,0.42062,154119344848,0.48513,0.44216,0.06480,0.35582,2,1,0.65964,0.47688,1,-0.61667,0.09000,0,,0.22821,0.45829,25.94454,1.06721,1,0.48289,0.41498,26.82396,1.06721,1,0,0.00000,8,,
46,cross,33,0.53581,154119581079,0.67909,0.48328,0.48523,0.05058,3,1,0.68785,0.46247,1,-0.61667,0.09000,0,,0.22856,0.45830,24.71215,1.09807,1,0.48342,0.41485,24.98831,1.09807,1,0,0.00000,8,,
47,NewMedia2,44,0.70967,154121069565,0.70462,0.47226,0.00000,0.70967,1,1,0.72136,0.45830,1,-0.61667,0.09000,0,,0.22997,0.45823,23.08479,1.13279,1,0.48499,0.41470,23.59475,1.13279,1,0,0.00000,8,,
47,NewMedia2,60,0.96851,154121600377,0.71879,0.49671,0.72591,0.24260,2,1,0.71884,0.63668,1,-0.61667,0.09000,0,,0.22828,0.46092,22.46682,1.12350,1,0.48290,0.41703,23.59880,1.12350,1,0,0.00000,8,,
47,NewMedia2,80,1.29198,154122263738,0.76429,0.67486,1.03322,0.25876,3,1,0.83050,0.72197,1,-0.61667,0.09000,0,,0.23076,0.46260,22.76437,1.06721,1,0.48568,0.41895,24.35883,1.06721,1,0,0.00000,8,,
47,NewMedia2,113,1.82579,154123358481,0.26205,0.45738,1.40605,0.41974,4,1,0.32588,0.42886,1,-0.61667,0.09000,0,,0.21569,0.45874,21.03395,1.09807,1,0.47041,0.41399,22.46208,1.09807,1,0,0.00000,8,,
47,NewMedia2,136,2.19780,154124121373,0.29377,0.42747,1.84196,0.35583,5,1,0.20399,0.46361,1,-0.61667,0.09000,0,,0.21393,0.46018,22.54283,1.09168,1,0.46846,0.41550,23.88491,1.10036,1,0,0.00000,8,,
47,NewMedia2,160,2.58597,154124917420,0.23771,0.46151,2.21390,0.37207,6,1,0.29320,0.44376,1,-0.61667,0.09000,0,,0.21706,0.45843,22.06889,1.13279,1,0.47177,0.41404,24.24216,1.13279,1,0,0.00000,8,,
47,NewMedia2,186,3.00655,154125779964,0.29713,0.44764,2.60202,0.40453,7,1,0.30909,0.46671,1,-0.61667,0.09000,0,,0.21502,0.45925,23.30534,1.10035,1,0.46935,0.41430,24.93418,1.09264,1,0,0.00000,8,,
48,black,30,0.48535,154126808284,0.30771,0.45446,0.00000,0.48535,1,1,0.42176,0.49071,1,-0.61667,0.09000,0,,0.21925,0.45830,24.93826,1.10133,1,0.47384,0.41313,21.41989,1.08493,1,0,0.00000,8,,
49,cross,18,0.29134,154127504889,0.44892,0.46161,0.00000,0.29133,2,1,0.52027,0.46356,1,-0.61667,0.09000,0,,0.22304,0.45759,26.09539,1.10675,1,0.47789,0.41394,26.54262,1.11543,1,0,0.00000,8,,
49,cross,32,0.51782,154127969366,0.50856,0.47759,0.30751,0.21031,3,1,0.49990,0.43551,1,-0.61667,0.09000,0,,0.22257,0.45776,25.50435,1.11640,1,0.47772,0.41391,26.16549,1.13280,1,0,0.00000,8,,
50,NewMedia2,4,0.06465,154128134989,0.49278,0.46846,0.00000,0.06465,1,1,0.34860,0.45621,1,-0.61667,0.09000,0,,0.21741,0.45777,23.80288,1.10000,1,0.47207,0.41344,24.47894,1.08361,1,0,0.00000,8,,
50,NewMedia2,29,0.46902,154128964270,0.32104,0.45516,0.12927,0.33975,2,1,0.29421,0.44971,1,-0.61667,0.09000,0,,0.21414,0.45852,22.83522,1.09807,1,0.46910,0.41380,24.34309,1.09807,1,0,0.00000,8,,
50,NewMedia2,34,0.54994,154129130230,0.38338,0.44581,0.48509,0.06485,3,1,0.58613,0.41118,1,-0.61667,0.09000,0,,0.22369,0.45742,21.43290,1.14086,1,0.47838,0.41368,22.99875,1.14954,1,0,0.00000,8,,
50,NewMedia2,56,0.90561,154129859614,0.72518,0.49290,0.61455,0.29106,4,1,0.71260,0.56054,1,-0.61667,0.09000,0,,0.22982,0.46098,21.30256,1.09807,1,0.48416,0.41774,23.13583,1.10675,1,0,0.00000,8,,
50,NewMedia2,84,1.35849,154130788376,0.73924,0.60144,0.92195,0.43654,5,1,0.76018,0.61391,1,-0.61667,0.09000,0,,0.23235,0.46258,21.69884,1.11503,1,0.48692,0.41962,23.76695,1.11503,1,0,0.00000,8,,
50,NewMedia2,134,2.16743,154132447342,0.77480,0.48991,1.42320,0.74423,6,1,0.63825,0.50574,0,-0.61667,0.09000,0,,0.22570,0.45933,22.28952,1.09807,0,0.48162,0.41638,20.73409,1.09807,0,37,0.00000,7,,
50,NewMedia2,186,3.00841,154134171999,0.29440,0.45706,2.37759,0.63081,7,1,0.29879,0.44591,1,-0.61667,0.09000,0,,0.21261,0.45902,23.07959,1.11828,1,0.46758,0.41346,24.23187,1.10189,1,0,0.00000,8,,
51,black,15,0.24263,154134702832,0.29844,0.45744,0.00000,0.24263,1,1,0.46413,0.40869,0,-0.61667,0.09000,0,,0.21736,0.45928,23.51867,1.13198,0,0.46973,0.41363,22.17538,1.13198,0,38,0.00000,7,,
51,black,31,0.50142,154135233548,0.42547,0.42475,0.35580,0.14561,2,1,0.45300,0.40598,1,-0.61667,0.09000,0,,0.21964,0.45863,23.69017,1.14183,1,0.47547,0.41319,20.53800,1.14954,1,0,0.00000,8,,
52,cross,7,0.11328,154135498742,0.45664,0.42537,0.00000,0.11328,1,1,0.49793,0.42781,1,-0.61667,0.09000,0,,0.22302,0.45924,24.61957,1.09807,1,0.47810,0.41339,23.76485,1.09807,1,0,0.00000,8,,
52,cross,34,0.54994,154136394249,0.49472,0.43391,0.12946,0.42049,2,1,0.48961,0.45047,1,-0.61667,0.09000,0,,0.22153,0.45970,24.26361,1.09807,1,0.47658,0.41318,23.06850,1.09807,1,0,0.00000,8,,
53,NewMedia2,3,0.04868,154136527247,0.48099,0.43776,0.00000,0.04868,1,1,0.31305,0.47128,1,-0.61667,0.09000,0,,0.21483,0.46050,22.56375,1.09054,1,0.46990,0.41418,23.70359,1.09054,1,0,0.00000,8,,
53,NewMedia2,28,0.45306,154137356542,0.28048,0.47347,0.11327,0.33980,2,1,0.37721,0.47529,1,-0.61667,0.09000,0,,0.21675,0.46056,23.41010,1.06022,1,0.47151,0.41376,21.12047,1.05250,1,0,0.00000,8,,
53,NewMedia2,43,0.69545,154137853640,0.45572,0.45319,0.46924,0.22621,3,1,0.69286,0.47563,1,-0.61667,0.09000,0,,0.23038,0.46091,22.32527,1.07529,1,0.48427,0.41582,23.17300,1.06757,1,0,0.00000,8,,
53,NewMedia2,65,1.05150,154138583814,0.73871,0.49109,0.76022,0.29128,4,1,0.76989,0.52626,1,-0.61667,0.09000,0,,0.23036,0.46104,22.45854,1.10655,1,0.48449,0.41600,23.67744,1.10655,1,0,0.00000,8,,
53,NewMedia2,90,1.45575,154139412829,0.74833,0.71922,1.11609,0.33966,5,1,0.75274,0.72648,1,-0.61667,0.09000,0,,0.22958,0.46478,22.64677,1.05308,1,0.48389,0.41972,24.38404,1.06080,1,0,0.00000,8,,
53,NewMedia2,124,2.00562,154140540484,0.52929,0.45961,1.81154,0.19408,6,1,0.26786,0.44776,1,-0.61667,0.09000,0,,0.21191,0.46072,22.64379,1.10883,1,0.46597,0.41430,24.31066,1.11655,1,0,0.00000,9,,
53,NewMedia2,145,2.34532,154141237172,0.26048,0.49970,2.07039,0.27493,7,1,0.24885,0.54025,1,-0.61667,0.09000,0,,0.21274,0.46207,21.89993,1.11503,1,0.46695,0.41554,22.97644,1.11503,1,0,0.00000,9,,
53,NewMedia2,179,2.89529,154142365035,0.26078,0.46376,2.36162,0.53368,8,1,0.20974,0.43874,1,-0.61667,0.09000,0,,0.20975,0.46030,19.92565,1.11544,1,0.46396,0.41391,21.42249,1.12412,1,0,0.00000,9,,
53,NewMedia2,186,3.00859,154142597397,0.23455,0.44845,2.91135,0.09724,9,1,0.24033,0.45006,1,-0.61667,0.09000,0,,0.20835,0.46020,20.44815,1.06080,1,0.46280,0.41325,21.46322,1.06948,1,0,0.00000,9,,
54,black,8,0.12932,154142895513,0.19988,0.49950,0.00000,0.12931,1,1,0.15679,0.58158,1,-0.61667,0.09000,0,,0.20670,0.46343,20.58956,1.09807,1,0.46085,0.41649,21.11604,1.10676,1,0,0.00000,9,,
54,black,29,0.46913,154143592383,0.18812,0.58608,0.14568,0.32346,2,1,0.37783,0.43392,1,-0.61667,0.09000,0,,0.21800,0.46155,21.00261,1.09884,1,0.47225,0.41565,15.60120,1.10655,1,0,0.00000,9,,
55,cross,32,0.51762,154144786514,0.51141,0.45187,0.00000,0.51762,2,1,0.47293,0.47778,1,-0.61667,0.09000,0,,0.22243,0.46058,21.89135,1.08395,1,0.47651,0.41517,19.80136,1.09263,1,0,0.00000,9,,
56,NewMedia2,0,0.00000,154144819560,0.50431,0.45198,0.00000,0.00000,1,1,0.26998,0.45585,1,-0.61667,0.09000,0,,0.21634,0.46119,22.17153,1.10864,1,0.47033,0.41599,23.26900,1.11732,1,0,0.00000,9,,
56,NewMedia2,50,0.80870,154146478040,0.23532,0.47615,0.06480,0.74390,2,1,0.26395,0.51211,1,-0.61667,0.09000,0,,0.21179,0.46207,21.41183,1.11019,1,0.46587,0.41524,22.41376,1.10151,1,0,0.00000,9,,
56,NewMedia2,84,1.35880,154147606143,0.73402,0.48692,0.87341,0.48538,3,1,0.75828,0.51250,1,-0.61667,0.09000,0,,0.22832,0.46078,22.08538,1.09188,1,0.48244,0.41531,23.18992,1.09960,1,0,0.00000,9,,
56,NewMedia2,98,1.58517,154148070399,0.75051,0.62359,1.37491,0.21027,4,1,0.72991,0.69449,1,-0.61667,0.09000,0,,0.22698,0.46403,22.21390,1.06739,1,0.48091,0.41857,23.34516,1.05968,1,0,0.00000,9,,
56,NewMedia2,111,1.79532,154148501367,0.51053,0.61686,1.60138,0.19394,5,1,0.35554,0.55799,1,-0.61667,0.09000,0,,0.21450,0.46260,21.81200,1.12412,1,0.46887,0.41691,23.38585,1.11544,1,0,0.00000,9,,
56,NewMedia2,131,2.11894,154149165045,0.31108,0.56253,1.86014,0.25880,6,1,0.28724,0.55556,1,-0.61667,0.09000,0,,0.21161,0.46163,21.51255,1.09036,1,0.46594,0.41530,22.44122,1.09808,1,0,0.00000,9,,
56,NewMedia2,168,2.71732,154150392181,0.30769,0.45610,2.13509,0.58223,7,1,0.33404,0.88401,0,-0.61667,0.09000,0,,0.21540,0.46387,9.66338,1.09808,0,0.46960,0.41806,10.67951,1.09808,0,40,0.00000,9,,
57,black,32,0.51753,154152083811,0.51391,0.45506,0.00000,0.51753,2,1,0.51504,0.44537,1,-0.61667,0.09000,0,,0.20703,0.45818,22.39905,1.12600,1,0.46177,0.41351,23.27482,1.11732,1,0,0.00000,10,,
58,cross,33,0.53365,154153211580,0.51205,0.45291,0.00000,0.53365,1,1,0.50154,0.46013,1,-0.61667,0.09000,0,,0.21880,0.45896,22.81139,1.11544,1,0.47358,0.41471,23.25186,1.10676,1,0,0.00000,10,,
59,NewMedia2,2,0.03239,154153311472,0.50442,0.45520,0.00000,0.03240,1,1,0.34230,0.46747,1,-0.61667,0.09000,0,,0.21521,0.45967,22.62880,1.09808,1,0.46949,0.41496,23.68906,1.09808,1,0,0.00000,10,,
59,NewMedia2,36,0.58228,154154439158,0.30612,0.46417,0.09709,0.48518,2,1,0.26368,0.45988,1,-0.61667,0.09000,0,,0.20969,0.46343,23.38093,1.10655,1,0.46355,0.41499,23.96087,1.09884,1,0,0.00000,10,,
59,NewMedia2,52,0.84109,154154969935,0.30868,0.46656,0.59831,0.24278,3,1,0.50907,0.44900,1,-0.61667,0.09000,0,,0.21788,0.46101,23.03856,1.09224,1,0.47171,0.41328,22.31952,1.08453,1,0,0.00000,10,,
59,NewMedia2,69,1.11598,154155533654,0.62931,0.47069,0.90582,0.21016,4,1,0.71400,0.47071,1,-0.61667,0.09000,0,,0.22424,0.46130,23.25302,1.09036,1,0.47816,0.41512,23.48811,1.09808,1,0,0.00000,10,,
59,NewMedia2,99,1.60127,154156528902,0.72412,0.49153,1.13211,0.46916,5,1,0.73659,0.51228,1,-0.61667,0.09000,0,,0.22670,0.46231,23.34868,1.09808,1,0.48079,0.41665,24.21323,1.09036,1,0,0.00000,10,,
59,NewMedia2,142,2.29683,154157955342,0.76396,0.51239,1.61746,0.67937,6,1,0.57978,0.55271,1,-0.61667,0.09000,0,,0.22696,0.46302,24.36026,1.07681,1,0.48136,0.41876,26.25260,1.08453,1,0,0.00000,10,,
59,NewMedia2,168,2.71718,154158817365,0.28519,0.55788,2.36137,0.35580,7,1,0.26075,0.48108,1,-0.61667,0.09000,0,,0.21523,0.46346,23.39693,1.15802,1,0.46928,0.41803,25.03565,1.16670,1,0,0.00000,10,,
59,NewMedia2,186,3.00835,154159414493,0.25985,0.51859,2.73344,0.27490,8,1,0.21130,0.49509,1,-0.61667,0.09000,0,,0.21164,0.46140,23.57101,1.07662,1,0.46529,0.41549,25.17633,1.06794,1,0,0.00000,10,,
60,black,5,0.08075,154159613596,0.24783,0.51338,0.00000,0.08075,1,1,0.20207,0.48111,1,-0.61667,0.09000,0,,0.21033,0.46140,23.67812,1.07547,1,0.46435,0.41518,25.51191,1.07547,1,0,0.00000,10,,
60,black,21,0.33954,154160144296,0.26415,0.50908,0.09689,0.24265,2,1,0.30485,0.50459,1,-0.61667,0.09000,0,,0.21396,0.46246,23.54143,1.09169,1,0.46851,0.41695,26.24224,1.10037,1,0,0.00000,10,,
60,black,32,0.51752,154160509296,0.21858,0.39202,0.35571,0.16180,3,1,0.15254,0.28129,1,-0.61667,0.09000,0,,0.20799,0.45713,24.67903,1.03805,1,0.46110,0.41055,25.71531,1.03033,1,0,0.00000,10,,
61,cross,1,0.01611,154160575546,0.20795,0.37700,0.00000,0.01612,1,1,0.15059,0.28478,1,-0.61667,0.09000,0,,0.20768,0.45698,24.80703,1.01685,1,0.46127,0.41033,25.71308,1.01685,1,0,0.00000,10,,
61,cross,18,0.29106,154161139416,0.20397,0.31037,0.03224,0.25882,2,1,0.47220,0.43554,1,-0.61667,0.09000,0,,0.21790,0.46052,25.41459,1.04638,1,0.47128,0.41464,23.97801,1.05409,1,0,0.00000,10,,
61,cross,32,0.51750,154161603802,0.48402,0.41341,0.35590,0.16161,3,1,0.48863,0.41260,1,-0.61667,0.09000,0,,0.21787,0.46132,25.55973,1.15823,1,0.47255,0.41509,24.06600,1.14183,1,0,0.00000,10,,
62,NewMedia2,22,0.35582,154162366602,0.47762,0.43999,0.00000,0.35582,1,1,0.34461,0.50569,1,-0.61667,0.09000,0,,0.21444,0.46177,25.51324,1.08265,1,0.46871,0.41552,26.27985,1.07493,1,0,0.00000,10,,
62,NewMedia2,67,1.08388,154163859680,0.25516,0.48457,0.42072,0.66316,2,1,0.49573,0.44364,1,-0.61667,0.09000,0,,0.22151,0.46165,24.80249,1.12544,1,0.47559,0.41653,24.58306,1.10904,1,0,0.00000,10,,
62,NewMedia2,87,1.40721,154164522776,0.62416,0.45859,1.14847,0.25874,3,1,0.70572,0.46967,1,-0.61667,0.09000,0,,0.22960,0.46229,25.39769,1.09036,1,0.48362,0.41783,26.24508,1.08265,1,0,0.00000,10,,
62,NewMedia2,123,1.98943,154165716789,0.70387,0.49432,1.42348,0.56595,4,1,0.76788,0.50035,1,-0.61667,0.09000,0,,0.22769,0.46209,25.34710,1.07493,1,0.48163,0.41648,26.74201,1.08265,1,0,0.00000,10,,
62,NewMedia2,141,2.28076,154166314247,0.75769,0.56099,2.00569,0.27507,5,1,0.74029,0.63203,1,-0.61667,0.09000,0,,0.22837,0.46581,25.05488,1.14975,1,0.48225,0.42043,26.29930,1.14975,1,0,0.00000,10,,
62,NewMedia2,154,2.49098,154166745374,0.48846,0.59757,2.29692,0.19406,6,1,0.26428,0.56006,1,-0.61667,0.09000,0,,0.21431,0.46300,23.53261,1.12351,1,0.46833,0.41749,27.24715,1.12351,1,0,0.00000,10,,
